1	71e49715c0dca67cdadea5e94882cf9f				Ghana			Sarkodie	@sarkodie	0	2017-06-02 06:35:45	2017-06-02 06:35:45
2	51d1bb8e2a0996111fb1c59e5c446e38				Ghana			Shatta Wale	@shattawalegh	0	2017-06-02 06:36:47	2017-06-02 06:36:47
3	09b7067b06b9a8d7ebdea2eee690c7b4				Ghana			Medikal	@AmgMedikal	0	2017-06-02 06:38:17	2017-06-02 06:38:17
4	ea503ec797763a59c8eecda7ec533439				Ghana			Nacee		0	2017-06-02 06:38:51	2017-06-02 06:38:51
5	627ff93ffbfec12d850d91735ff0f6c7				Ghana			Obuor		0	2017-06-02 06:39:22	2017-06-02 06:39:22
6	fb8ac91bd3037a8b539f8e81aeaec137				Ghana			Kofi Kinaata	@KinaataGh	0	2017-06-02 06:39:56	2017-06-02 06:39:56
7	02f0c873f9944c490ad8d607ce49ee30				Ghana			Tinny		0	2017-06-02 06:40:17	2017-06-02 06:40:17
8	866952d69e8b8d27fcab92706bde6794				Ghana			Luther		0	2017-06-02 06:40:36	2017-06-02 06:40:36
9	e245955f5dcf532923ea6790b779e0ac				Ghana			Guru	@gurunkz	0	2017-06-02 06:40:59	2017-06-02 06:40:59
10	99f89b6c50127f97a80397a1dba3b274				Ghana			Bisa Kdei	@bisa_kdei	0	2017-06-02 06:42:09	2017-06-02 06:42:09
11	75a09f86f5ff835007fd5133c2cd2198				Ghana			Efya	@EFYA_Nokturnal	0	2017-06-02 06:42:31	2017-06-02 06:42:31
12	91880ccabad0157f4ae6115e0741a2cb				Ghana			Irene		0	2017-06-02 06:42:47	2017-06-02 06:42:47
13	75b1f0d1ccd14a3b553868ce29440a53				Ghana			Mzvee	@mzveegh	0	2017-06-02 06:43:23	2017-06-02 06:43:23
14	c0ba6cdf3b32cc51ad6e1d36887e778c				Ghana			E. L.	@elrepgh	0	2017-06-02 06:44:28	2017-06-02 06:44:28
15	f387b9defeeb93778e396edd26ae7d8a				Ghana			Mr Eazi	@mreazi	0	2017-06-02 06:44:45	2017-06-02 06:44:45
16	b9b59d8c75bdc986f74056aa9fda6227				Ghana			Manifest	@manifestive	0	2017-06-02 06:45:25	2017-06-02 06:45:25
17	5654b62373e8b8c069274f38654191a2				Ghana			Worlasi	@worlasigh	0	2017-06-02 06:46:12	2017-06-02 06:46:12
18	9c56e71d19cc907fce4b71da9ab154ab				Ghana			Kwaw Kese		0	2017-06-02 06:47:12	2017-06-02 06:47:12
19	456f83ebe4a15215b1e5317c8d6def05				Ghana			Tee Phlow		0	2017-06-02 06:48:12	2017-06-02 06:48:12
20	26ef4e61780f3e5d81f09714528853df				Ghana			Becca	@beccafrica	0	2017-06-02 06:48:39	2017-06-02 06:48:39
21	8287c05282f938d0f8e145dba9dd6cf4				Ghana			Joey B	@1RealJoeyB	0	2017-06-02 11:02:44	2017-06-02 11:02:44
22	96df1b2a46c5245df68dab88e941c262				Ghana			Pappy Kojo	@PAPPYKOJO	0	2017-06-02 11:03:04	2017-06-02 11:03:04
23	e791efa096a2d165c01c128bea7d614e				Ghana			Daddy Lumba		0	2017-06-02 11:06:56	2017-06-02 11:06:56
24	759c15b97ca06c3228d2ec933b1a0768				Ghana			Tutulapatu		0	2017-06-03 06:55:06	2017-06-03 06:55:06
25	e260d9f8cab1c51674ad864cddf22a55				Ghana			Obrafuor		0	2017-06-03 06:55:28	2017-06-03 06:55:28
26	91e264e7fbd39207b8a1f124e7600593				Ghana			Wisa Greid		0	2017-06-03 06:55:44	2017-06-03 06:55:44
27	1516faadf1ffed2715bbd94f8ea5af04				Ghana			Flow King Stone	@FlowkingStone	0	2017-06-03 06:55:57	2017-06-03 06:55:57
28	3489698e9f4618f7b239150d93120ec5				Ghana			Kunta Kinte		0	2017-06-03 06:56:09	2017-06-03 06:56:09
29	4b4603580115b7e62daf848328d5d31e				Ghana			Stonebwoy	@stonebwoyb	0	2017-06-03 07:10:53	2017-06-03 07:10:53
30	139477709f851cc4ff09eb73cbf57226				Ghana			Ebony	@ebony_reigns	0	2017-06-03 07:11:02	2017-06-03 07:11:02
31	7c87bb8f285269f524cc2981c31a3a8a				Ghana			Adina	@Adina_Thembi	0	2017-06-03 07:11:13	2017-06-03 07:11:13
32	80ec3bc3141c34c2e127386b74a0c98d				Ghana			Fuse	@FuseODG	0	2017-06-03 07:11:23	2017-06-03 07:11:23
33	59784fd949e1aec0ad12bac6be670a58				Ghana			R2bees	@r2bees	0	2017-06-03 07:11:49	2017-06-03 07:11:49
34	127a4b005cfa094d3679752107009803				Ghana			Trigmatic		0	2017-06-03 07:11:57	2017-06-03 07:11:57
35	58a60d9d37e411ab10ed7f715687514e				Ghana			Pope Skinny		0	2017-06-03 07:21:48	2017-06-03 07:21:48
36	b8a3c43da8c1286c15fa4a6956ab907e				Ghana			Captan		0	2017-06-03 07:22:03	2017-06-03 07:22:03
37	f5c63b4c6adcd1e60458a355c2579466				Ghana			Wutah		0	2017-06-03 07:22:09	2017-06-03 07:22:09
38	e152792afe094a8198acb53ed3940192				Ghana			Joint 77		0	2017-06-03 07:22:18	2017-06-03 07:22:18
39	26a6d4323ec3693be2021ed67acb5848				Ghana			Adiself		0	2017-06-03 07:22:24	2017-06-03 07:22:24
40	f81ae4784b99c6dde2c70aacf207e5dd				Ghana			Jupita		0	2017-06-03 07:22:28	2017-06-03 07:22:28
41	f6439035a938ef71e2731d71408fc5f5				Ghana			Appietus		0	2017-06-03 07:22:36	2017-06-03 07:22:36
42	f766ab8226af6d707fbb7b35a1d4927a				Ghana			Magnom	@MagnomBeats	0	2017-06-03 07:22:52	2017-06-03 07:22:52
43	f2e301994a649ed5d2cafeccc9341985				Ghana			Gatdoe		0	2017-06-03 07:22:58	2017-06-03 07:22:58
44	522908140a3c089a86f60cb39ddac9b3				Ghana			A. I.		0	2017-06-03 07:23:12	2017-06-03 07:23:12
45	cb8f04f6a7e03f2c02248999400b0010				Ghana			Reggie Rockstone		0	2017-06-03 07:23:25	2017-06-03 07:23:25
46	ee2d3a96a56bf938362d460e353977db				Ghana			4x4	@Real4X4	0	2017-06-03 07:23:37	2017-06-03 07:23:37
47	551102ca425c1ddb1944e3be9c0dca85				Ghana			Yaa Pono		0	2017-06-03 07:24:33	2017-06-03 07:24:33
48	399523c8ef05af63b020b079d7b1da07				Ghana			Iwan		0	2017-06-03 07:24:44	2017-06-03 07:24:44
49	68bb5fec16dc3e053f05ff1e4ac166c4				Ghana			Samini	@samini_dagaati	0	2017-06-03 07:24:49	2017-06-03 07:24:49
50	77c66b14c7f450bf93b1331f5d518a7b				Ghana			Kaakie	@KaakieGH	0	2017-06-03 07:24:53	2017-06-03 07:24:53
51	aaaa8d656eb6e4cedcab862808f40be7				Ghana			Okomfuor Kwaadee		0	2017-06-03 07:25:15	2017-06-03 07:25:15
52	3e418f94de46db248d0ca644679ad750				Ghana			Ayigbe Edem	@iamedem	0	2017-06-03 07:33:02	2017-06-03 07:33:02
53	fa2ff1ff0eade6d388f424fd9f294b0c				Ghana			Amakye Dede		0	2017-06-03 07:33:24	2017-06-03 07:33:24
54	116504a7f89b36e2176445876efdfe1d				Ghana			Kojo Antwi	@MrMusic_Man	0	2017-06-03 07:34:26	2017-06-03 07:34:26
55	d6b4aeba3eb221d6e8995570c4b36964				Ghana			Castro		0	2017-06-03 07:48:55	2017-06-03 07:48:55
56	5b2069b8547f37676de3d7fed4b77d48				Ghana			A. B. Crentsil		0	2017-06-03 07:53:20	2017-06-03 07:53:20
57	d54d9cfec9f88e4fbce2efbbef807275				Ghana			Sway		0	2017-06-03 07:56:37	2017-06-03 07:56:37
58	660bc83c9a6c55c9f70c771fb30898e9				Ghana			C-real		0	2017-06-03 07:57:01	2017-06-03 07:57:01
59	6385c685a0e6af6ae8f450b0eb0ff022				Ghana			Mzbel		0	2017-06-03 07:57:19	2017-06-03 07:57:19
60	0ebc6b3f5e08e572492f1e350de54c9e				Ghana			Rocky Dawuni		0	2017-06-03 07:57:39	2017-06-03 07:57:39
61	c32f2ced25eb213aed8af78ab38c03e0				Ghana			Atumpan	@OfficialAtumpan	0	2017-06-03 07:57:53	2017-06-03 07:57:53
62	e8404775042ad3a6ef7674f94369d213				Ghana			Kesse		0	2017-06-03 07:58:06	2017-06-03 07:58:06
63	c10fc8535b3cba41946c96ea9060a065				Ghana			Wiyaala		0	2017-06-03 07:59:05	2017-06-03 07:59:05
64	945824e5f2f7fd048f74fa0958cd03a0				Ghana			Wanlov The Kubolor		0	2017-06-03 08:00:32	2017-06-03 08:00:32
65	3dc44df1b5a180bc7ec6277e91ada2b9				Ghana			Preachers		0	2017-06-03 08:02:51	2017-06-03 08:02:51
66	5ca351f663d6423525b28f8ba34e3384				Ghana			Akosua Agyapong		0	2017-06-03 08:03:22	2017-06-03 08:03:22
67	63872e775cd80d0723b42465824ee065				Ghana			Sheriff Ghale		0	2017-06-03 08:04:36	2017-06-03 08:04:36
68	a72edcaecaed0bf28e68e114161e8071				Ghana			Akwaboah Jnr		0	2017-06-03 08:05:25	2017-06-03 08:05:25
69	5c7018b505a71740699dbcc1cd7838f3				Ghana			Abrewa Nana		0	2017-06-03 08:05:49	2017-06-03 08:05:49
70	ad2f32aa12305840ed4b104ca8ea7229				Ghana			Gasmilla	@gasmillawins	0	2017-06-03 08:06:50	2017-06-03 08:06:50
71	f1d2f2ba46b3a589e63cb1553edbabc8				Ghana			Daasebre Gyamenah		0	2017-06-03 08:07:15	2017-06-03 08:07:15
72	4df6367c66af3f3c66210b976fcce000				Ghana			Scata Bada		0	2017-06-03 08:23:29	2017-06-03 08:23:29
73	36ca1378a8678fc366609ba15b433b10				Ghana			Jay Ghartey		0	2017-06-03 08:25:30	2017-06-03 08:25:30
74	934c8a1642d50d713d632476403be251				Ghana			Joe Mettle		0	2017-06-03 08:26:43	2017-06-03 08:26:43
75	0220c8451e51ae874f1455bbaeae2843				Ghana			Joe Beecham		0	2017-06-03 08:27:47	2017-06-03 08:27:47
76	8121e5369be175044d6dd935cd0b209b				Ghana			Ohemaa Mercy		0	2017-06-03 08:28:07	2017-06-03 08:28:07
77	2bf827ec6e559bdf52954dfd20af0550				Ghana			Stella Aba Seal		0	2017-06-03 08:28:35	2017-06-03 08:28:35
78	e008de1ff6b5b706092014a73ddb2dc2				Ghana			Nayaah		0	2017-06-03 08:29:06	2017-06-03 08:29:06
79	ecd409ab993f6e52fba67e8ea70b7408				Ghana			Danny Nettey		0	2017-06-03 08:31:35	2017-06-03 08:31:35
80	9ff3106b1b750d73c02c54b838094433				Ghana			Nii Okai		0	2017-06-03 08:34:07	2017-06-03 08:34:07
81	6018e04f45b717cec715de1ad28d01b7				Ghana			Heavens Connection		0	2017-06-03 08:35:01	2017-06-03 08:35:01
82	dc171fa31922041772ea18e5bbfb4d63				Ghana			Helen Yawson		0	2017-06-03 08:35:47	2017-06-03 08:35:47
83	c3cdef8f2ca88593ec411ef5110e26a8				Ghana			Bernice Ofei		0	2017-06-03 08:36:08	2017-06-03 08:36:08
84	627a633e754ac370c4f517805606114b				Ghana			Ben Brako		0	2017-06-03 08:37:33	2017-06-03 08:37:33
85	bd394bd608150a87d8d181f25c9aabec				Ghana			King Bruce		0	2017-06-03 08:41:33	2017-06-03 08:41:33
86	d848fc3bce6b5ddd7f7613d64af7a55f				Ghana			E. T. Mensah		0	2017-06-03 08:51:10	2017-06-03 08:51:10
87	026fe89ee4509e46607013a703492b65				Ghana			Koo Nimo		0	2017-06-03 08:52:10	2017-06-03 08:52:10
88	3ceb402a9b175ccd5f860c779d43ea7f				Ghana			Ebo Taylor		0	2017-06-03 08:52:53	2017-06-03 08:52:53
89	98110be057e62f3b8f7a44f8679a6802				Ghana			Asumadu		0	2017-06-03 09:12:32	2017-06-03 09:12:32
90	5736d87a67b19004cb6a69e02d28209a				Ghana			King Promise	@IamKingPromise	0	2017-06-03 09:24:19	2017-06-03 09:24:19
91	f8bc16ea49d82100e9b189b0fd1b1ab5				Ghana			Itz Tiffany		0	2017-06-03 09:24:33	2017-06-03 09:24:33
92	726fffa366b50eb160c454814b14acfc				Ghana			Ruff N Smooth		0	2017-06-03 09:24:54	2017-06-03 09:24:54
93	0b115e2688d51bfc8aad33318d41a48b				Ghana			Scizo		0	2017-06-03 09:25:24	2017-06-03 09:25:24
94	bcbc17979b416de138e66ebba400f919				Ghana			Nii Funny		0	2017-06-03 09:25:33	2017-06-03 09:25:33
95	0d5138bf8cdac628ef1f762dd6ee1bb8				Ghana			Donzy Chaka	@DONZY_CHAKA	0	2017-06-03 09:27:59	2017-06-03 09:27:59
96	d6f70dda36ad3a99fa7093b4a464a021				Ghana			Strongman	@StrongmanBurner	0	2017-06-03 09:28:07	2017-06-03 09:28:07
97	b3066aaabf1bf6978f92a50088c4ec52				Ghana			Cecilia Marfo		0	2017-06-03 09:39:37	2017-06-03 09:39:37
98	70dd8bc0509923470b2c1e4589265f3c				Ghana			Dorcas Appiah		0	2017-06-03 09:40:58	2017-06-03 09:40:58
99	1a2f1c77d2b0b758dd30d60b63106a16				Ghana			Slimbo		0	2017-06-03 09:41:09	2017-06-03 09:41:09
100	0274eeac6c315666d7a8efbf88aaf508				Ghana			Richie		0	2017-06-03 09:41:32	2017-06-03 09:41:32
101	fdaf208d9f5ee41609b659b430439529				Ghana			Dr Cryme	@drcryme	0	2017-06-03 09:41:49	2017-06-03 09:41:49
102	c5e941c7819877fb2e24c7fce1387ef7				Ghana			Ball J		0	2017-06-03 09:41:59	2017-06-03 09:41:59
103	c7c4ff217c15a5837845df6b4d291411				Ghana			5five		0	2017-06-03 09:42:32	2017-06-03 09:42:32
104	325941b00e4b727d0310d55aa76d4a2b				Ghana			Dobble		0	2017-06-03 09:42:39	2017-06-03 09:42:39
105	3b2666b8b9861248b29359afdff00008				Ghana			Gallaxy	@GallaxyGH	0	2017-06-03 09:43:13	2017-06-03 09:43:13
106	378b2aa7b364b7476bbc84cda400aa70				Ghana			Awal		0	2017-06-03 09:45:03	2017-06-03 09:45:03
107	f747e8aecf141c859c22762d31af321b				Ghana			Vybrant Faya		0	2017-06-03 09:47:17	2017-06-03 09:47:17
108	4a486cb451459bf4018487c8467ce9fa				Ghana			Francis Adjei		0	2017-06-03 09:48:07	2017-06-03 09:48:07
109	672ad13cae44c65a72533d9af2b86687				Ghana			Ghetto K. B.		0	2017-06-03 09:49:32	2017-06-03 09:49:32
110	108ff292de0090a84755bd62dc6665f6				Ghana			Kuami Eugene	@KuamiEugene	0	2017-06-03 09:49:50	2017-06-03 09:49:50
111	a44ce8dd0ce3583d8baff6f5d132d1a3				Ghana			Ayat		0	2017-06-03 09:52:17	2017-06-03 09:52:17
112	844318878d5547724500e7d32ef5b45b				Ghana			Lord Paper		0	2017-06-03 09:52:33	2017-06-03 09:52:33
113	7579315639f4f972a93b3aeb33d088cc				Ghana			Haywaya		0	2017-06-03 09:53:14	2017-06-03 09:53:14
114	5fde898229548d00dbae018d5dc4cec1				Ghana			Runtown	@iRuntown	0	2017-06-03 09:53:56	2017-06-03 09:53:56
115	7a11221431d7a28b34437b1d9202b3f5				Ghana			Olamide	@olamide_YBNL	0	2017-06-03 09:54:06	2017-06-03 09:54:06
116	f2b8e84e88b0f470999c72d78bf8722e				Ghana			Davido	@iam_Davido	0	2017-06-03 09:54:18	2017-06-03 09:54:18
117	63fe41726249427613e6f5b2119b8487				Ghana			Lil Kesh		0	2017-06-03 09:54:32	2017-06-03 09:54:32
118	98d7862e16186c21ac788a3eb6e5f8ae				Ghana			Banky W		0	2017-06-03 09:54:41	2017-06-03 09:54:41
119	3164584090275593c4c25524515dee75				Ghana			Wizkid	@wizkidayo	0	2017-06-03 09:55:22	2017-06-03 09:55:22
120	4601d36a109db31cbed1c643a3fef745				Ghana			Ice Prince	@Iceprincezamani	0	2017-06-03 09:55:57	2017-06-03 09:55:57
121	97d70dd7fe4ad8b879539bd0d14c2d4e				Ghana			Asem		0	2017-06-03 09:56:49	2017-06-03 09:56:49
122	b79852955841b2a71a64cfa3387e0f6b				Ghana			Tekno	@alhajitekno	0	2017-06-03 09:57:15	2017-06-03 09:57:15
123	4e3beac6ff529e9274c0274654808def				Ghana			Reggie Zippy		0	2017-06-03 09:58:55	2017-06-03 09:58:55
124	b8a5c2fde3074fcc7f85dd0f4ef41ad8				Ghana			Bollie		0	2017-06-03 09:59:49	2017-06-03 09:59:49
125	d6d71d90c23ef92fdaafeca6770cc9ee				Ghana			Quata		0	2017-06-03 10:00:04	2017-06-03 10:00:04
126	5f455acb95aaae998d65eeb74302acff				Ghana			Rison		0	2017-06-03 10:01:01	2017-06-03 10:01:01
127	d528c5c89ffcc32d40afc54f0b597f1c				Ghana			Kojo Nkansah		0	2017-06-03 10:01:22	2017-06-03 10:01:22
128	3db928abaaf16eb1002f55c0700d8196				Ghana			Sena Dagadu	@senadagadu	0	2017-06-03 10:02:30	2017-06-03 10:02:30
129	c7822d9ca4a19bb76de89845ada63fc1				Ghana			Kojo Cue		0	2017-06-03 10:02:40	2017-06-03 10:02:40
130	27830d38922c6ad613b38b8e1c7b5278				Ghana			Baby Jet		0	2017-06-03 10:04:18	2017-06-03 10:04:18
131	37f219cf61f6f8cd4b13a2385d4871fc				Ghana			Buk Bak		0	2017-06-03 10:06:32	2017-06-03 10:06:32
132	151068dfa31f4b3dc1ae75bcaa0ffd32				Ghana			Ara B		0	2017-06-03 10:07:09	2017-06-03 10:07:09
133	c0bd595b88a8407fe69c009ffa1e93c9				Ghana			D-black		0	2017-06-03 10:07:38	2017-06-03 10:07:38
134	20e82a9f939a50b0d6802ee1183489b9				Ghana			Sherifa Gunu		0	2017-06-03 10:09:04	2017-06-03 10:09:04
135	6b87ef4921e02b4bc0a075a793488c4e				Ghana			Koo Ntakara		0	2017-06-03 10:09:29	2017-06-03 10:09:29
136	61bceff8666386358fd0ccdd65ec755f				Ghana			Yemi Alade		0	2017-06-03 10:09:45	2017-06-03 10:09:45
137	12c734ce38ba654c26e1fa34c00ab9d8				Ghana			Don Jazzy	@DONJAZZY ‏	0	2017-06-03 10:10:34	2017-06-03 10:10:34
138	9c38df5b6b6e53c01b917741c27c0535				Ghana			D'ja		0	2017-06-03 10:10:52	2017-06-03 10:10:52
139	6cf337c78a7f4badd0818194287665d2				Ghana			Obour		0	2017-06-03 10:11:42	2017-06-03 10:11:42
140	560b54089cc24c2e059d89634f1facc5				Ghana			Okyeame Kwame	@Okyeamekwame	0	2017-06-03 10:12:21	2017-06-03 10:12:21
141	8cfd831c456a6f22067adbf6311c05ee				Ghana			Morris Devoice		0	2017-06-03 10:12:35	2017-06-03 10:12:35
142	70b27b4410bea0e89dacef519dce78f8				Ghana			Nuru		0	2017-06-03 10:13:31	2017-06-03 10:13:31
143	3b0deb33d9672ffd0f33c4e74b762218				Ghana			Rita Marley		0	2017-06-03 10:15:38	2017-06-03 10:15:38
144	8358698075fe708a762eee63352b922a				Ghana			Rascalimu		0	2017-06-03 10:16:17	2017-06-03 10:16:17
145	e02b30025818b3fa671f318604e3ff04				Ghana			Bobo Shanti		0	2017-06-03 10:17:00	2017-06-03 10:17:00
146	93d0cf612dd13c5918c1d7c9d0e6e99a				Ghana			Mugees	@mugeezxmugeez	0	2017-06-03 10:23:32	2017-06-03 10:23:32
147	a5bd5ec3128bb1a2d1548282cb2db5b5				Ghana			Omar Sterling		0	2017-06-03 10:24:01	2017-06-03 10:24:01
148	fe33d4da2a9926a86adcc76aad8c5ea8				Ghana			Article Wan	@articlewani	0	2017-06-03 10:29:15	2017-06-03 10:29:15
149	27aac05fbfc97dce8b505c77f5ba9d40				Ghana			Falz		0	2017-06-03 10:29:36	2017-06-03 10:29:36
150	8a1beb1273c4287d27d9d221afc443c6				Ghana			M. I		0	2017-06-03 10:29:54	2017-06-03 10:29:54
151	1bd4083994a3330b9c8b489e36e73d1a				Ghana			Reekado Banks		0	2017-06-03 10:30:41	2017-06-03 10:30:41
152	0da5a634b4107a46118a0e131fb1b6c3				Ghana			Shiloh		0	2017-06-03 10:31:51	2017-06-03 10:31:51
153	f3b8a3899b215a24677af0812201b113				Ghana			Screwface		0	2017-06-03 10:32:05	2017-06-03 10:32:05
154	085c4906c9c7d76c8a65c19c812f31f3				Ghana			Korede Bello		0	2017-06-03 10:32:07	2017-06-03 10:32:07
155	7fc5644bfc63446f557e564a7f603231				Ghana			Dr Sid		0	2017-06-03 10:32:40	2017-06-03 10:32:40
156	8356e060bc07cccfacf4e0db8847d90f				Ghana			Wande Coal		0	2017-06-03 10:33:12	2017-06-03 10:33:12
157	6002ddcc640caf97e5fb2d48c3ef4fb0				Ghana			Tiwa Savage	@TiwaSavage	0	2017-06-03 10:33:39	2017-06-03 10:33:39
158	fb7db41f6cb8e80bdc439a36588202d2				Ghana			D'banj		0	2017-06-03 10:34:22	2017-06-03 10:34:22
159	ed3e6b41c5795b74cefb75f40cae72fd				Ghana			D'prince		0	2017-06-03 10:35:09	2017-06-03 10:35:09
160	dc2a98a8018014131be3ba73f7130936				Ghana			Flavour N'abania		0	2017-06-03 10:35:46	2017-06-03 10:35:46
161	aa2f9559ebda7b2773033d32c679051e				Ghana			Phyno		0	2017-06-03 10:36:23	2017-06-03 10:36:23
162	3a836f060ca7380f0044fb8ea49e7a38				Ghana			Chidinma		0	2017-06-03 10:37:07	2017-06-03 10:37:07
163	72533c8592e76de6e9550dfabdfedf31				Ghana			Bracket		0	2017-06-03 10:38:23	2017-06-03 10:38:23
164	edef0aa64c223cffbf11de2a83c51407				Ghana			Kcee	@iam_kcee	0	2017-06-03 10:41:07	2017-06-03 10:41:07
165	8ce9c7e1359bff1fc18d4eb8de14dc0b				Ghana			P-square		0	2017-06-03 10:42:18	2017-06-03 10:42:18
166	840a84b5713549a75dbec8be1f658ff9				Ghana			J. Martins		0	2017-06-03 10:43:12	2017-06-03 10:43:12
167	33f8b95d1d0ca04a6faa208706b39536				Ghana			2 Face Idibia		0	2017-06-03 10:43:49	2017-06-03 10:43:49
168	e0ba35d42ed3764615c9c4d5aea65eca				Ghana			Naeto C		0	2017-06-03 10:44:22	2017-06-03 10:44:22
169	32f783a34b2693067426436772ef1a29				Ghana			Savvy		0	2017-06-03 10:47:18	2017-06-03 10:47:18
170	b802357848cec9aea90777de6da15847				Ghana			Dj Mensah		0	2017-06-03 10:49:47	2017-06-03 10:49:47
171	569bf11152646a969c3d662edd0ace65				Ghana			Ian Jazzi		0	2017-06-03 10:50:48	2017-06-03 10:50:48
172	3dbf892478eb799b834c811759ece11b				Ghana			Jayso		0	2017-06-03 10:51:54	2017-06-03 10:51:54
173	9162092193a89b3548d7a50543a9b802				Ghana			Kuli Chana		0	2017-06-03 10:55:44	2017-06-03 10:55:44
174	ace150c95877f4eb53bbc0309aacbb4d				Ghana			Aka		0	2017-06-03 10:56:11	2017-06-03 10:56:11
175	df87bcf3a9c658261a410077ff9a3913				Ghana			Criss Waddle		0	2017-06-03 10:59:17	2017-06-03 10:59:17
176	fa210f81be429856efb82675c8e537c0				Ghana			Tinchy Stryder		0	2017-06-03 10:59:46	2017-06-03 10:59:46
177	895a12b04bcef61b540d0bb9938d5e59				Ghana			Irene Logan		0	2017-06-03 11:03:45	2017-06-03 11:03:45
178	208f2312abd5d82a1aac9f4f2a186ad6				Ghana			Jesse Jagz		0	2017-06-03 14:18:52	2017-06-03 14:18:52
179	c2bfee0a7d99c30af0d0b226cec11100				Ghana			Patoranking	@patorankingfire	0	2017-06-03 14:41:34	2017-06-03 14:41:34
