180	57	33	2017-07-04 17:04:41	2017-07-04 17:04:41
181	281	33	2017-07-04 17:04:42	2017-07-04 17:04:42
6	482	1	2017-07-02 20:35:01	2017-07-02 20:35:01
7	483	1	2017-07-02 20:37:44	2017-07-02 20:37:44
8	484	1	2017-07-02 20:43:03	2017-07-02 20:43:03
9	485	1	2017-07-02 20:44:49	2017-07-02 20:44:49
10	486	1	2017-07-02 20:47:06	2017-07-02 20:47:06
11	487	1	2017-07-02 20:52:07	2017-07-02 20:52:07
12	488	1	2017-07-02 20:59:30	2017-07-02 20:59:30
13	489	1	2017-07-02 21:12:44	2017-07-02 21:12:44
14	490	1	2017-07-03 07:09:03	2017-07-03 07:09:03
15	1	31	2017-07-03 07:56:38	2017-07-03 07:56:38
16	2	31	2017-07-03 07:56:38	2017-07-03 07:56:38
17	3	31	2017-07-03 07:56:38	2017-07-03 07:56:38
18	17	31	2017-07-03 07:58:59	2017-07-03 07:58:59
19	50	31	2017-07-03 07:58:59	2017-07-03 07:58:59
20	289	31	2017-07-03 07:59:21	2017-07-03 07:59:21
21	17	32	2017-07-03 08:00:54	2017-07-03 08:00:54
22	50	32	2017-07-03 08:00:54	2017-07-03 08:00:54
23	289	32	2017-07-03 08:01:04	2017-07-03 08:01:04
24	316	32	2017-07-03 08:01:41	2017-07-03 08:01:41
25	279	32	2017-07-03 08:02:02	2017-07-03 08:02:02
26	491	1	2017-07-03 08:36:59	2017-07-03 08:36:59
27	492	1	2017-07-03 08:54:06	2017-07-03 08:54:06
28	493	1	2017-07-03 08:58:32	2017-07-03 08:58:32
30	347	7	2017-07-03 09:45:04	2017-07-03 09:45:04
179	294	33	2017-07-04 17:04:40	2017-07-04 17:04:40
178	284	33	2017-07-04 17:04:40	2017-07-04 17:04:40
177	278	33	2017-07-04 17:04:39	2017-07-04 17:04:39
176	446	33	2017-07-04 17:04:32	2017-07-04 17:04:32
38	494	1	2017-07-03 17:07:05	2017-07-03 17:07:05
39	495	1	2017-07-03 17:13:29	2017-07-03 17:13:29
42	498	1	2017-07-03 17:26:06	2017-07-03 17:26:06
183	223	33	2017-07-04 17:04:49	2017-07-04 17:04:49
43	499	1	2017-07-04 01:09:43	2017-07-04 01:09:43
44	500	1	2017-07-04 01:25:48	2017-07-04 01:25:48
45	501	21	2017-07-04 09:01:17	2017-07-04 09:01:17
46	502	21	2017-07-04 09:13:21	2017-07-04 09:13:21
47	503	21	2017-07-04 09:38:17	2017-07-04 09:38:17
48	504	21	2017-07-04 09:47:37	2017-07-04 09:47:37
49	505	21	2017-07-04 09:53:19	2017-07-04 09:53:19
50	506	21	2017-07-04 10:02:57	2017-07-04 10:02:57
156	163	34	2017-07-04 17:01:07	2017-07-04 17:01:07
155	119	34	2017-07-04 17:01:07	2017-07-04 17:01:07
153	49	34	2017-07-04 17:01:07	2017-07-04 17:01:07
151	451	34	2017-07-04 17:01:05	2017-07-04 17:01:05
149	494	34	2017-07-04 17:01:05	2017-07-04 17:01:05
147	130	34	2017-07-04 17:01:04	2017-07-04 17:01:04
145	77	34	2017-07-04 17:01:03	2017-07-04 17:01:03
184	281	33	2017-07-04 17:04:49	2017-07-04 17:04:49
111	490	30	2017-07-04 16:46:49	2017-07-04 16:46:49
110	479	30	2017-07-04 16:46:49	2017-07-04 16:46:49
219	537	17	2017-07-07 20:05:25	2017-07-07 20:05:25
108	314	30	2017-07-04 16:46:48	2017-07-04 16:46:48
107	313	30	2017-07-04 16:46:48	2017-07-04 16:46:48
106	247	30	2017-07-04 16:46:47	2017-07-04 16:46:47
171	213	34	2017-07-04 17:01:37	2017-07-04 17:01:37
72	509	24	2017-07-04 14:16:47	2017-07-04 14:16:47
158	246	34	2017-07-04 17:01:08	2017-07-04 17:01:08
105	246	30	2017-07-04 16:46:47	2017-07-04 16:46:47
104	205	30	2017-07-04 16:46:47	2017-07-04 16:46:47
103	163	30	2017-07-04 16:46:46	2017-07-04 16:46:46
102	119	30	2017-07-04 16:46:46	2017-07-04 16:46:46
101	50	30	2017-07-04 16:46:46	2017-07-04 16:46:46
100	49	30	2017-07-04 16:46:45	2017-07-04 16:46:45
99	23	30	2017-07-04 16:46:45	2017-07-04 16:46:45
98	451	30	2017-07-04 16:46:44	2017-07-04 16:46:44
97	459	30	2017-07-04 16:46:44	2017-07-04 16:46:44
96	494	30	2017-07-04 16:46:44	2017-07-04 16:46:44
95	473	30	2017-07-04 16:46:43	2017-07-04 16:46:43
94	130	30	2017-07-04 16:46:43	2017-07-04 16:46:43
93	96	30	2017-07-04 16:46:43	2017-07-04 16:46:43
92	77	30	2017-07-04 16:46:42	2017-07-04 16:46:42
91	509	30	2017-07-04 16:46:42	2017-07-04 16:46:42
157	205	34	2017-07-04 17:01:08	2017-07-04 17:01:08
154	50	34	2017-07-04 17:01:07	2017-07-04 17:01:07
152	23	34	2017-07-04 17:01:06	2017-07-04 17:01:06
150	459	34	2017-07-04 17:01:05	2017-07-04 17:01:05
148	473	34	2017-07-04 17:01:04	2017-07-04 17:01:04
146	96	34	2017-07-04 17:01:04	2017-07-04 17:01:04
144	509	34	2017-07-04 17:01:03	2017-07-04 17:01:03
169	454	34	2017-07-04 17:01:36	2017-07-04 17:01:36
168	507	34	2017-07-04 17:01:21	2017-07-04 17:01:21
167	51	34	2017-07-04 17:01:21	2017-07-04 17:01:21
166	28	34	2017-07-04 17:01:21	2017-07-04 17:01:21
165	18	34	2017-07-04 17:01:21	2017-07-04 17:01:21
164	490	34	2017-07-04 17:01:10	2017-07-04 17:01:10
163	479	34	2017-07-04 17:01:10	2017-07-04 17:01:10
218	536	1	2017-07-06 07:16:22	2017-07-06 07:16:22
161	314	34	2017-07-04 17:01:09	2017-07-04 17:01:09
160	313	34	2017-07-04 17:01:09	2017-07-04 17:01:09
159	247	34	2017-07-04 17:01:08	2017-07-04 17:01:08
172	357	34	2017-07-04 17:01:37	2017-07-04 17:01:37
170	310	34	2017-07-04 17:01:36	2017-07-04 17:01:36
173	5	34	2017-07-04 17:01:48	2017-07-04 17:01:48
174	357	34	2017-07-04 17:01:48	2017-07-04 17:01:48
175	508	34	2017-07-04 17:01:49	2017-07-04 17:01:49
182	210	33	2017-07-04 17:04:49	2017-07-04 17:04:49
185	282	33	2017-07-04 17:04:49	2017-07-04 17:04:49
186	222	33	2017-07-04 17:04:50	2017-07-04 17:04:50
187	278	33	2017-07-04 17:04:51	2017-07-04 17:04:51
188	279	33	2017-07-04 17:04:51	2017-07-04 17:04:51
189	280	33	2017-07-04 17:04:51	2017-07-04 17:04:51
190	288	33	2017-07-04 17:04:52	2017-07-04 17:04:52
191	356	33	2017-07-04 17:04:52	2017-07-04 17:04:52
192	510	21	2017-07-04 22:08:39	2017-07-04 22:08:39
193	511	21	2017-07-04 22:21:55	2017-07-04 22:21:55
194	512	21	2017-07-04 22:32:15	2017-07-04 22:32:15
195	513	21	2017-07-04 22:39:36	2017-07-04 22:39:36
196	514	21	2017-07-04 22:50:11	2017-07-04 22:50:11
197	515	21	2017-07-04 22:54:17	2017-07-04 22:54:17
198	516	21	2017-07-04 23:05:40	2017-07-04 23:05:40
199	517	21	2017-07-05 01:49:36	2017-07-05 01:49:36
200	518	21	2017-07-05 01:57:48	2017-07-05 01:57:48
201	519	21	2017-07-05 02:03:13	2017-07-05 02:03:13
202	520	21	2017-07-05 02:09:53	2017-07-05 02:09:53
203	521	21	2017-07-05 02:17:54	2017-07-05 02:17:54
204	522	1	2017-07-05 10:17:57	2017-07-05 10:17:57
205	523	1	2017-07-05 10:27:38	2017-07-05 10:27:38
206	524	1	2017-07-05 20:10:25	2017-07-05 20:10:25
207	525	1	2017-07-05 20:20:35	2017-07-05 20:20:35
208	526	1	2017-07-05 20:28:33	2017-07-05 20:28:33
209	527	17	2017-07-05 20:57:17	2017-07-05 20:57:17
210	528	1	2017-07-05 21:34:40	2017-07-05 21:34:40
211	529	1	2017-07-06 06:47:50	2017-07-06 06:47:50
212	530	1	2017-07-06 06:53:36	2017-07-06 06:53:36
213	531	1	2017-07-06 06:56:06	2017-07-06 06:56:06
214	532	1	2017-07-06 06:59:12	2017-07-06 06:59:12
215	533	1	2017-07-06 07:00:08	2017-07-06 07:00:08
216	534	1	2017-07-06 07:03:40	2017-07-06 07:03:40
217	535	1	2017-07-06 07:08:42	2017-07-06 07:08:42
220	538	17	2017-07-07 20:09:59	2017-07-07 20:09:59
221	539	17	2017-07-07 20:15:13	2017-07-07 20:15:13
222	540	17	2017-07-07 20:19:20	2017-07-07 20:19:20
223	541	17	2017-07-07 20:29:57	2017-07-07 20:29:57
224	542	17	2017-07-07 20:41:43	2017-07-07 20:41:43
225	543	17	2017-07-07 20:45:55	2017-07-07 20:45:55
226	544	17	2017-07-07 20:57:18	2017-07-07 20:57:18
227	545	17	2017-07-07 21:06:39	2017-07-07 21:06:39
228	546	17	2017-07-07 21:13:15	2017-07-07 21:13:15
229	547	1	2017-07-08 07:35:19	2017-07-08 07:35:19
230	548	1	2017-07-08 08:48:46	2017-07-08 08:48:46
231	549	17	2017-07-08 11:20:39	2017-07-08 11:20:39
232	550	17	2017-07-08 14:12:00	2017-07-08 14:12:00
233	551	17	2017-07-08 14:26:12	2017-07-08 14:26:12
234	552	17	2017-07-08 14:39:26	2017-07-08 14:39:26
235	553	17	2017-07-08 14:48:43	2017-07-08 14:48:43
236	554	17	2017-07-08 15:01:31	2017-07-08 15:01:31
237	555	17	2017-07-08 15:12:20	2017-07-08 15:12:20
238	556	17	2017-07-08 16:56:50	2017-07-08 16:56:50
239	557	17	2017-07-08 17:00:02	2017-07-08 17:00:02
240	558	17	2017-07-08 17:03:23	2017-07-08 17:03:23
241	559	17	2017-07-08 17:23:26	2017-07-08 17:23:26
242	560	17	2017-07-08 17:28:54	2017-07-08 17:28:54
243	561	17	2017-07-08 17:35:33	2017-07-08 17:35:33
244	562	17	2017-07-08 17:40:10	2017-07-08 17:40:10
245	563	17	2017-07-08 17:44:31	2017-07-08 17:44:31
246	564	17	2017-07-08 17:49:23	2017-07-08 17:49:23
247	565	17	2017-07-08 19:01:31	2017-07-08 19:01:31
248	566	17	2017-07-08 19:06:12	2017-07-08 19:06:12
249	567	17	2017-07-08 19:12:38	2017-07-08 19:12:38
250	568	17	2017-07-08 19:19:18	2017-07-08 19:19:18
251	569	17	2017-07-08 19:24:30	2017-07-08 19:24:30
252	570	17	2017-07-08 19:27:41	2017-07-08 19:27:41
253	571	17	2017-07-08 19:32:23	2017-07-08 19:32:23
254	572	17	2017-07-08 19:35:27	2017-07-08 19:35:27
255	573	17	2017-07-08 19:37:54	2017-07-08 19:37:54
256	574	17	2017-07-08 19:40:15	2017-07-08 19:40:15
257	575	17	2017-07-08 19:48:16	2017-07-08 19:48:16
258	576	17	2017-07-08 19:59:36	2017-07-08 19:59:36
259	577	17	2017-07-08 20:01:33	2017-07-08 20:01:33
260	578	17	2017-07-08 20:05:37	2017-07-08 20:05:37
261	579	17	2017-07-08 20:23:08	2017-07-08 20:23:08
262	580	17	2017-07-08 20:29:34	2017-07-08 20:29:34
263	581	17	2017-07-08 20:33:26	2017-07-08 20:33:26
264	582	17	2017-07-08 21:19:05	2017-07-08 21:19:05
265	583	17	2017-07-08 21:21:30	2017-07-08 21:21:30
266	584	17	2017-07-08 21:24:10	2017-07-08 21:24:10
267	585	17	2017-07-08 21:28:10	2017-07-08 21:28:10
268	586	17	2017-07-08 21:33:52	2017-07-08 21:33:52
269	587	17	2017-07-08 21:42:54	2017-07-08 21:42:54
270	588	17	2017-07-08 22:01:02	2017-07-08 22:01:02
271	589	17	2017-07-08 22:03:09	2017-07-08 22:03:09
272	590	17	2017-07-08 22:05:31	2017-07-08 22:05:31
273	591	17	2017-07-08 22:08:23	2017-07-08 22:08:23
274	592	17	2017-07-08 22:12:20	2017-07-08 22:12:20
275	593	17	2017-07-08 22:14:37	2017-07-08 22:14:37
276	594	1	2017-07-09 07:59:32	2017-07-09 07:59:32
277	595	1	2017-07-09 08:02:17	2017-07-09 08:02:17
278	596	1	2017-07-09 08:10:52	2017-07-09 08:10:52
279	597	1	2017-07-09 08:13:22	2017-07-09 08:13:22
280	598	1	2017-07-09 08:16:41	2017-07-09 08:16:41
281	599	1	2017-07-09 08:20:32	2017-07-09 08:20:32
282	600	1	2017-07-09 08:36:17	2017-07-09 08:36:17
283	601	1	2017-07-09 08:42:15	2017-07-09 08:42:15
284	602	1	2017-07-10 07:56:37	2017-07-10 07:56:37
285	603	1	2017-07-10 09:11:34	2017-07-10 09:11:34
286	604	17	2017-07-10 09:40:34	2017-07-10 09:40:34
287	605	17	2017-07-10 09:44:02	2017-07-10 09:44:02
288	606	17	2017-07-10 09:47:58	2017-07-10 09:47:58
289	607	17	2017-07-10 09:52:23	2017-07-10 09:52:23
290	608	17	2017-07-10 09:58:14	2017-07-10 09:58:14
291	609	17	2017-07-10 10:01:14	2017-07-10 10:01:14
292	610	17	2017-07-10 10:12:53	2017-07-10 10:12:53
293	611	17	2017-07-10 10:18:24	2017-07-10 10:18:24
294	612	17	2017-07-10 10:34:26	2017-07-10 10:34:26
295	613	17	2017-07-10 10:38:13	2017-07-10 10:38:13
296	614	17	2017-07-10 10:40:57	2017-07-10 10:40:57
297	615	17	2017-07-10 10:45:25	2017-07-10 10:45:25
298	616	17	2017-07-10 10:48:01	2017-07-10 10:48:01
299	617	17	2017-07-10 10:53:24	2017-07-10 10:53:24
300	618	17	2017-07-10 10:56:14	2017-07-10 10:56:14
301	619	17	2017-07-10 11:00:05	2017-07-10 11:00:05
302	620	17	2017-07-10 11:03:13	2017-07-10 11:03:13
303	621	17	2017-07-10 11:05:39	2017-07-10 11:05:39
304	622	17	2017-07-10 11:07:54	2017-07-10 11:07:54
305	623	17	2017-07-10 11:26:15	2017-07-10 11:26:15
306	624	17	2017-07-10 11:30:00	2017-07-10 11:30:00
307	625	17	2017-07-10 11:33:51	2017-07-10 11:33:51
308	626	17	2017-07-10 11:36:54	2017-07-10 11:36:54
309	627	17	2017-07-10 11:43:14	2017-07-10 11:43:14
310	628	17	2017-07-10 11:46:04	2017-07-10 11:46:04
311	629	17	2017-07-10 11:48:43	2017-07-10 11:48:43
312	630	1	2017-07-10 13:20:38	2017-07-10 13:20:38
313	631	1	2017-07-10 14:23:04	2017-07-10 14:23:04
314	632	1	2017-07-10 14:25:13	2017-07-10 14:25:13
315	633	1	2017-07-10 14:28:48	2017-07-10 14:28:48
316	633	30	2017-07-10 14:28:48	2017-07-10 14:28:48
317	633	34	2017-07-10 14:28:48	2017-07-10 14:28:48
318	634	1	2017-07-10 14:37:05	2017-07-10 14:37:05
319	635	1	2017-07-10 14:40:22	2017-07-10 14:40:22
320	636	1	2017-07-10 14:43:44	2017-07-10 14:43:44
321	637	1	2017-07-10 14:51:46	2017-07-10 14:51:46
322	638	17	2017-07-11 09:28:28	2017-07-11 09:28:28
323	639	24	2017-07-11 12:39:29	2017-07-11 12:39:29
324	640	24	2017-07-11 12:56:35	2017-07-11 12:56:35
325	641	24	2017-07-11 12:57:21	2017-07-11 12:57:21
326	642	24	2017-07-11 14:46:48	2017-07-11 14:46:48
327	643	24	2017-07-11 15:59:18	2017-07-11 15:59:18
328	644	24	2017-07-11 16:17:10	2017-07-11 16:17:10
329	645	24	2017-07-11 16:33:11	2017-07-11 16:33:11
330	646	24	2017-07-12 09:42:29	2017-07-12 09:42:29
331	647	21	2017-07-12 09:58:18	2017-07-12 09:58:18
332	648	24	2017-07-12 10:01:46	2017-07-12 10:01:46
333	649	21	2017-07-12 10:03:37	2017-07-12 10:03:37
334	650	21	2017-07-12 10:08:50	2017-07-12 10:08:50
335	651	24	2017-07-12 10:11:59	2017-07-12 10:11:59
336	652	21	2017-07-12 10:13:55	2017-07-12 10:13:55
337	653	21	2017-07-12 10:17:32	2017-07-12 10:17:32
338	654	21	2017-07-12 10:21:54	2017-07-12 10:21:54
339	655	24	2017-07-12 10:23:30	2017-07-12 10:23:30
340	656	21	2017-07-12 10:25:53	2017-07-12 10:25:53
341	657	21	2017-07-12 10:30:20	2017-07-12 10:30:20
342	658	21	2017-07-12 10:34:01	2017-07-12 10:34:01
343	659	21	2017-07-12 10:38:47	2017-07-12 10:38:47
344	660	24	2017-07-12 10:54:47	2017-07-12 10:54:47
345	661	24	2017-07-12 11:19:47	2017-07-12 11:19:47
346	662	24	2017-07-14 12:04:25	2017-07-14 12:04:25
347	663	24	2017-07-14 12:35:17	2017-07-14 12:35:17
348	664	21	2017-07-14 22:25:42	2017-07-14 22:25:42
349	665	21	2017-07-14 22:30:52	2017-07-14 22:30:52
350	666	21	2017-07-14 22:35:41	2017-07-14 22:35:41
351	667	21	2017-07-14 22:40:49	2017-07-14 22:40:49
428	742	1	2017-07-20 08:54:47	2017-07-20 08:54:47
353	669	21	2017-07-14 23:51:58	2017-07-14 23:51:58
354	670	21	2017-07-14 23:56:41	2017-07-14 23:56:41
355	671	21	2017-07-15 00:00:15	2017-07-15 00:00:15
356	672	21	2017-07-15 00:06:56	2017-07-15 00:06:56
357	673	21	2017-07-15 00:09:57	2017-07-15 00:09:57
358	674	21	2017-07-15 00:14:13	2017-07-15 00:14:13
359	675	21	2017-07-15 00:19:09	2017-07-15 00:19:09
360	676	21	2017-07-15 00:22:34	2017-07-15 00:22:34
361	677	21	2017-07-15 00:28:11	2017-07-15 00:28:11
519	808	1	2017-08-12 19:10:04	2017-08-12 19:10:04
363	679	21	2017-07-15 00:36:38	2017-07-15 00:36:38
364	680	1	2017-07-15 12:10:42	2017-07-15 12:10:42
365	681	21	2017-07-15 21:46:00	2017-07-15 21:46:00
366	682	21	2017-07-15 21:50:59	2017-07-15 21:50:59
367	683	21	2017-07-15 21:54:19	2017-07-15 21:54:19
368	684	21	2017-07-15 22:45:54	2017-07-15 22:45:54
369	685	21	2017-07-15 22:52:39	2017-07-15 22:52:39
370	686	21	2017-07-15 22:57:17	2017-07-15 22:57:17
371	687	21	2017-07-15 23:03:04	2017-07-15 23:03:04
372	688	21	2017-07-15 23:07:17	2017-07-15 23:07:17
373	689	21	2017-07-15 23:11:33	2017-07-15 23:11:33
374	690	21	2017-07-15 23:14:59	2017-07-15 23:14:59
375	691	21	2017-07-15 23:17:43	2017-07-15 23:17:43
376	692	21	2017-07-15 23:20:38	2017-07-15 23:20:38
377	693	21	2017-07-15 23:24:49	2017-07-15 23:24:49
378	694	21	2017-07-15 23:30:13	2017-07-15 23:30:13
379	694	30	2017-07-15 23:30:13	2017-07-15 23:30:13
380	694	34	2017-07-15 23:30:13	2017-07-15 23:30:13
381	695	21	2017-07-15 23:34:10	2017-07-15 23:34:10
517	806	1	2017-08-12 18:56:41	2017-08-12 18:56:41
406	720	1	2017-07-17 23:02:27	2017-07-17 23:02:27
384	698	21	2017-07-15 23:50:28	2017-07-15 23:50:28
385	699	21	2017-07-15 23:56:59	2017-07-15 23:56:59
386	700	1	2017-07-17 21:00:16	2017-07-17 21:00:16
387	701	1	2017-07-17 21:10:22	2017-07-17 21:10:22
388	702	1	2017-07-17 21:13:39	2017-07-17 21:13:39
389	703	1	2017-07-17 21:17:36	2017-07-17 21:17:36
390	704	1	2017-07-17 22:03:40	2017-07-17 22:03:40
391	705	1	2017-07-17 22:08:19	2017-07-17 22:08:19
392	706	1	2017-07-17 22:10:14	2017-07-17 22:10:14
393	707	1	2017-07-17 22:14:20	2017-07-17 22:14:20
394	708	1	2017-07-17 22:17:10	2017-07-17 22:17:10
395	709	1	2017-07-17 22:21:14	2017-07-17 22:21:14
396	710	1	2017-07-17 22:23:35	2017-07-17 22:23:35
397	711	1	2017-07-17 22:27:09	2017-07-17 22:27:09
398	712	1	2017-07-17 22:31:33	2017-07-17 22:31:33
399	713	1	2017-07-17 22:33:17	2017-07-17 22:33:17
400	714	1	2017-07-17 22:36:40	2017-07-17 22:36:40
401	715	1	2017-07-17 22:38:59	2017-07-17 22:38:59
402	716	1	2017-07-17 22:42:10	2017-07-17 22:42:10
403	717	1	2017-07-17 22:50:16	2017-07-17 22:50:16
404	718	1	2017-07-17 22:52:34	2017-07-17 22:52:34
405	719	1	2017-07-17 22:57:13	2017-07-17 22:57:13
407	721	1	2017-07-17 23:09:41	2017-07-17 23:09:41
408	722	1	2017-07-17 23:11:44	2017-07-17 23:11:44
409	723	1	2017-07-17 23:13:53	2017-07-17 23:13:53
410	724	1	2017-07-17 23:46:23	2017-07-17 23:46:23
411	725	1	2017-07-17 23:48:37	2017-07-17 23:48:37
412	726	1	2017-07-17 23:52:33	2017-07-17 23:52:33
413	727	1	2017-07-17 23:55:08	2017-07-17 23:55:08
414	728	1	2017-07-17 23:59:07	2017-07-17 23:59:07
415	729	1	2017-07-18 00:01:59	2017-07-18 00:01:59
416	730	1	2017-07-18 00:08:41	2017-07-18 00:08:41
417	731	1	2017-07-18 00:12:15	2017-07-18 00:12:15
418	732	1	2017-07-18 00:14:32	2017-07-18 00:14:32
419	733	17	2017-07-18 09:35:23	2017-07-18 09:35:23
420	734	17	2017-07-18 09:41:58	2017-07-18 09:41:58
421	735	17	2017-07-18 09:53:38	2017-07-18 09:53:38
422	736	17	2017-07-18 10:11:08	2017-07-18 10:11:08
423	737	17	2017-07-18 10:14:59	2017-07-18 10:14:59
424	738	17	2017-07-18 10:22:01	2017-07-18 10:22:01
425	739	17	2017-07-18 10:26:43	2017-07-18 10:26:43
426	740	17	2017-07-18 10:29:51	2017-07-18 10:29:51
427	741	17	2017-07-18 10:42:50	2017-07-18 10:42:50
429	403	44	2017-07-20 09:18:55	2017-07-20 09:18:55
430	85	44	2017-07-20 09:18:55	2017-07-20 09:18:55
431	167	44	2017-07-20 09:18:55	2017-07-20 09:18:55
432	226	44	2017-07-20 09:18:55	2017-07-20 09:18:55
433	282	44	2017-07-20 09:18:55	2017-07-20 09:18:55
434	349	44	2017-07-20 09:18:55	2017-07-20 09:18:55
435	350	44	2017-07-20 09:18:55	2017-07-20 09:18:55
436	351	44	2017-07-20 09:18:55	2017-07-20 09:18:55
437	352	44	2017-07-20 09:18:55	2017-07-20 09:18:55
438	743	1	2017-07-22 14:22:41	2017-07-22 14:22:41
439	744	1	2017-07-22 16:10:54	2017-07-22 16:10:54
440	745	1	2017-07-22 16:19:32	2017-07-22 16:19:32
441	746	1	2017-07-22 16:23:04	2017-07-22 16:23:04
442	747	1	2017-07-22 16:25:41	2017-07-22 16:25:41
443	748	1	2017-07-22 16:27:29	2017-07-22 16:27:29
444	749	1	2017-07-22 16:36:03	2017-07-22 16:36:03
